2019-10-22-11:40:00+0000 1.11413 1.11415 1.11402 1.11407 0.00011 65
2019-10-22-11:41:00+0000 1.11408 1.11412 1.11402 1.11405 0.00011 65
2019-10-22-11:42:00+0000 1.11405 1.11405 1.11391 1.11392 0.00012 54
2019-10-22-11:43:00+0000 1.11391 1.11392 1.11379 1.11382 0.00011 35
2019-10-22-11:44:00+0000 1.11380 1.11382 1.11377 1.11377 0.00012 19
2019-10-22-11:45:00+0000 1.11378 1.11383 1.11369 1.11382 0.00012 39
2019-10-22-11:46:00+0000 1.11383 1.11415 1.11377 1.11413 0.00012 125
2019-10-22-11:47:00+0000 1.11413 1.11414 1.11407 1.11412 0.00012 23
2019-10-22-11:48:00+0000 1.11414 1.11415 1.11400 1.11407 0.00012 69
2019-10-22-11:49:00+0000 1.11408 1.11409 1.11397 1.11398 0.00011 32
2019-10-22-11:50:00+0000 1.11398 1.11400 1.11388 1.11391 0.00012 42
2019-10-22-11:51:00+0000 1.11392 1.11405 1.11392 1.11404 0.00013 31
2019-10-22-11:52:00+0000 1.11403 1.11405 1.11400 1.11403 0.00012 23
2019-10-22-11:53:00+0000 1.11402 1.11402 1.11394 1.11399 0.00012 33
2019-10-22-11:54:00+0000 1.11400 1.11400 1.11387 1.11388 0.00012 24
2019-10-22-11:55:00+0000 1.11386 1.11390 1.11381 1.11390 0.00012 33
2019-10-22-11:56:00+0000 1.11391 1.11400 1.11391 1.11396 0.00012 35
2019-10-22-11:57:00+0000 1.11398 1.11403 1.11397 1.11403 0.00012 17
2019-10-22-11:58:00+0000 1.11404 1.11432 1.11404 1.11431 0.00012 47
2019-10-22-11:59:00+0000 1.11431 1.11442 1.11430 1.11434 0.00011 56
2019-10-22-12:00:00+0000 1.11433 1.11441 1.11428 1.11429 0.00012 52
2019-10-22-12:01:00+0000 1.11428 1.11434 1.11426 1.11434 0.00011 36
2019-10-22-12:02:00+0000 1.11435 1.11443 1.11434 1.11439 0.00011 30
2019-10-22-12:03:00+0000 1.11437 1.11440 1.11418 1.11420 0.00012 41
2019-10-22-12:04:00+0000 1.11422 1.11422 1.11412 1.11412 0.00011 31
2019-10-22-12:05:00+0000 1.11410 1.11411 1.11407 1.11408 0.00012 27
2019-10-22-12:06:00+0000 1.11409 1.11422 1.11409 1.11415 0.00012 34
2019-10-22-12:07:00+0000 1.11415 1.11420 1.11404 1.11412 0.00011 80
2019-10-22-12:08:00+0000 1.11413 1.11414 1.11408 1.11413 0.00012 38
2019-10-22-12:09:00+0000 1.11412 1.11413 1.11397 1.11401 0.00012 51
2019-10-22-12:10:00+0000 1.11402 1.11402 1.11383 1.11385 0.00012 57
2019-10-22-12:11:00+0000 1.11383 1.11395 1.11383 1.11392 0.00012 35
2019-10-22-12:12:00+0000 1.11394 1.11401 1.11389 1.11400 0.00011 38
2019-10-22-12:13:00+0000 1.11399 1.11414 1.11395 1.11414 0.00011 31
2019-10-22-12:14:00+0000 1.11415 1.11415 1.11408 1.11413 0.00013 43
2019-10-22-12:15:00+0000 1.11412 1.11416 1.11404 1.11404 0.00012 44
2019-10-22-12:16:00+0000 1.11405 1.11415 1.11405 1.11412 0.00012 36
2019-10-22-12:17:00+0000 1.11412 1.11416 1.11411 1.11413 0.00013 14
2019-10-22-12:18:00+0000 1.11412 1.11425 1.11412 1.11419 0.00012 37
2019-10-22-12:19:00+0000 1.11420 1.11424 1.11414 1.11420 0.00011 35
2019-10-22-12:20:00+0000 1.11419 1.11430 1.11416 1.11429 0.00012 32
2019-10-22-12:21:00+0000 1.11428 1.11429 1.11422 1.11426 0.00012 25
2019-10-22-12:22:00+0000 1.11427 1.11434 1.11424 1.11430 0.00011 64
2019-10-22-12:23:00+0000 1.11429 1.11431 1.11424 1.11429 0.00011 60
2019-10-22-12:24:00+0000 1.11430 1.11448 1.11430 1.11446 0.00012 68
2019-10-22-12:25:00+0000 1.11445 1.11457 1.11442 1.11455 0.00012 57
2019-10-22-12:26:00+0000 1.11454 1.11476 1.11454 1.11465 0.00011 68
2019-10-22-12:27:00+0000 1.11464 1.11467 1.11460 1.11466 0.00012 24
2019-10-22-12:28:00+0000 1.11467 1.11477 1.11456 1.11460 0.00011 81
2019-10-22-12:29:00+0000 1.11461 1.11461 1.11443 1.11445 0.00011 64
2019-10-22-12:30:00+0000 1.11446 1.11455 1.11440 1.11444 0.00011 51
2019-10-22-12:31:00+0000 1.11445 1.11453 1.11440 1.11450 0.00011 41
2019-10-22-12:32:00+0000 1.11449 1.11453 1.11447 1.11449 0.00013 13
2019-10-22-12:33:00+0000 1.11448 1.11455 1.11443 1.11452 0.00012 47
2019-10-22-12:34:00+0000 1.11451 1.11451 1.11437 1.11448 0.00012 29
2019-10-22-12:35:00+0000 1.11446 1.11461 1.11446 1.11455 0.00012 60
2019-10-22-12:36:00+0000 1.11453 1.11454 1.11441 1.11446 0.00012 56
2019-10-22-12:37:00+0000 1.11444 1.11444 1.11441 1.11442 0.00012 14
2019-10-22-12:38:00+0000 1.11441 1.11443 1.11436 1.11443 0.00011 22
2019-10-22-12:39:00+0000 1.11441 1.11446 1.11426 1.11426 0.00013 43
2019-10-22-12:40:00+0000 1.11424 1.11430 1.11423 1.11426 0.00012 29
2019-10-22-12:41:00+0000 1.11425 1.11427 1.11417 1.11425 0.00011 36
2019-10-22-12:42:00+0000 1.11426 1.11427 1.11423 1.11424 0.00011 25
2019-10-22-12:43:00+0000 1.11424 1.11425 1.11418 1.11418 0.00011 30
2019-10-22-12:44:00+0000 1.11417 1.11419 1.11408 1.11413 0.00012 37
2019-10-22-12:45:00+0000 1.11414 1.11429 1.11414 1.11429 0.00012 41
2019-10-22-12:46:00+0000 1.11430 1.11436 1.11424 1.11431 0.00012 50
2019-10-22-12:47:00+0000 1.11432 1.11437 1.11428 1.11437 0.00013 33
2019-10-22-12:48:00+0000 1.11439 1.11443 1.11432 1.11443 0.00011 56
2019-10-22-12:49:00+0000 1.11444 1.11449 1.11433 1.11433 0.00012 67
2019-10-22-12:50:00+0000 1.11434 1.11435 1.11422 1.11422 0.00012 24
2019-10-22-12:51:00+0000 1.11421 1.11423 1.11417 1.11423 0.00012 21
2019-10-22-12:52:00+0000 1.11425 1.11425 1.11405 1.11407 0.00011 60
2019-10-22-12:53:00+0000 1.11405 1.11424 1.11401 1.11415 0.00012 128
2019-10-22-12:54:00+0000 1.11416 1.11420 1.11412 1.11417 0.00012 33
2019-10-22-12:55:00+0000 1.11418 1.11419 1.11412 1.11412 0.00012 32
2019-10-22-12:56:00+0000 1.11413 1.11415 1.11402 1.11402 0.00012 47
2019-10-22-12:57:00+0000 1.11400 1.11411 1.11399 1.11404 0.00012 47
2019-10-22-12:58:00+0000 1.11403 1.11410 1.11400 1.11410 0.00012 35
2019-10-22-12:59:00+0000 1.11411 1.11419 1.11408 1.11418 0.00012 44
2019-10-22-13:00:00+0000 1.11420 1.11424 1.11412 1.11412 0.00012 33
2019-10-22-13:01:00+0000 1.11413 1.11415 1.11402 1.11405 0.00012 76
2019-10-22-13:02:00+0000 1.11406 1.11408 1.11387 1.11391 0.00013 85
2019-10-22-13:03:00+0000 1.11393 1.11409 1.11393 1.11405 0.00011 45
2019-10-22-13:04:00+0000 1.11406 1.11411 1.11402 1.11407 0.00012 60
2019-10-22-13:05:00+0000 1.11406 1.11406 1.11397 1.11399 0.00011 52
2019-10-22-13:06:00+0000 1.11399 1.11400 1.11387 1.11388 0.00012 53
2019-10-22-13:07:00+0000 1.11389 1.11393 1.11382 1.11389 0.00012 59
2019-10-22-13:08:00+0000 1.11388 1.11417 1.11388 1.11411 0.00012 86
2019-10-22-13:09:00+0000 1.11410 1.11417 1.11407 1.11412 0.00012 59
2019-10-22-13:10:00+0000 1.11411 1.11413 1.11401 1.11413 0.00011 43
2019-10-22-13:11:00+0000 1.11412 1.11413 1.11404 1.11407 0.00012 35
2019-10-22-13:12:00+0000 1.11407 1.11409 1.11401 1.11404 0.00012 39
2019-10-22-13:13:00+0000 1.11405 1.11415 1.11402 1.11411 0.00012 54
2019-10-22-13:14:00+0000 1.11412 1.11419 1.11407 1.11418 0.00012 46
2019-10-22-13:15:00+0000 1.11417 1.11418 1.11405 1.11407 0.00012 66
2019-10-22-13:16:00+0000 1.11408 1.11410 1.11404 1.11407 0.00012 54
2019-10-22-13:17:00+0000 1.11408 1.11410 1.11404 1.11406 0.00012 34
2019-10-22-13:18:00+0000 1.11404 1.11405 1.11399 1.11400 0.00012 24
2019-10-22-13:19:00+0000 1.11399 1.11404 1.11397 1.11397 0.00012 47
2019-10-22-13:20:00+0000 1.11399 1.11399 1.11376 1.11381 0.00012 53
2019-10-22-13:21:00+0000 1.11382 1.11385 1.11375 1.11378 0.00012 69
2019-10-22-13:22:00+0000 1.11379 1.11395 1.11379 1.11383 0.00011 56
2019-10-22-13:23:00+0000 1.11384 1.11384 1.11369 1.11372 0.00012 42
2019-10-22-13:24:00+0000 1.11372 1.11374 1.11362 1.11363 0.00013 66
2019-10-22-13:25:00+0000 1.11365 1.11366 1.11351 1.11360 0.00013 108
2019-10-22-13:26:00+0000 1.11363 1.11373 1.11359 1.11365 0.00012 50
2019-10-22-13:27:00+0000 1.11367 1.11367 1.11357 1.11365 0.00012 30
2019-10-22-13:28:00+0000 1.11364 1.11368 1.11356 1.11356 0.00012 63
2019-10-22-13:29:00+0000 1.11355 1.11357 1.11336 1.11336 0.00012 53
2019-10-22-13:30:00+0000 1.11336 1.11345 1.11336 1.11338 0.00013 92
2019-10-22-13:31:00+0000 1.11339 1.11353 1.11339 1.11341 0.00012 53
2019-10-22-13:32:00+0000 1.11343 1.11351 1.11340 1.11340 0.00012 41
2019-10-22-13:33:00+0000 1.11341 1.11347 1.11340 1.11343 0.00012 29
2019-10-22-13:34:00+0000 1.11342 1.11349 1.11338 1.11349 0.00012 57
2019-10-22-13:35:00+0000 1.11350 1.11365 1.11350 1.11363 0.00013 63
2019-10-22-13:36:00+0000 1.11364 1.11364 1.11352 1.11353 0.00012 55
2019-10-22-13:37:00+0000 1.11355 1.11361 1.11354 1.11354 0.00012 37
2019-10-22-13:38:00+0000 1.11353 1.11373 1.11351 1.11364 0.00012 68
2019-10-22-13:39:00+0000 1.11366 1.11373 1.11363 1.11366 0.00011 46
2019-10-22-13:40:00+0000 1.11364 1.11364 1.11347 1.11358 0.00012 44
2019-10-22-13:41:00+0000 1.11356 1.11357 1.11330 1.11338 0.00012 82
2019-10-22-13:42:00+0000 1.11338 1.11350 1.11338 1.11345 0.00012 46
2019-10-22-13:43:00+0000 1.11345 1.11360 1.11345 1.11355 0.00012 48
2019-10-22-13:44:00+0000 1.11354 1.11364 1.11351 1.11363 0.00012 43
2019-10-22-13:45:00+0000 1.11364 1.11370 1.11360 1.11360 0.00013 43
2019-10-22-13:46:00+0000 1.11359 1.11365 1.11349 1.11349 0.00012 83
2019-10-22-13:47:00+0000 1.11348 1.11370 1.11343 1.11368 0.00012 94
2019-10-22-13:48:00+0000 1.11369 1.11379 1.11367 1.11374 0.00012 68
2019-10-22-13:49:00+0000 1.11375 1.11385 1.11373 1.11385 0.00012 40
2019-10-22-13:50:00+0000 1.11386 1.11392 1.11379 1.11390 0.00011 60
2019-10-22-13:51:00+0000 1.11388 1.11403 1.11386 1.11392 0.00012 74
2019-10-22-13:52:00+0000 1.11393 1.11402 1.11389 1.11393 0.00012 53
2019-10-22-13:53:00+0000 1.11394 1.11403 1.11392 1.11393 0.00011 48
2019-10-22-13:54:00+0000 1.11394 1.11395 1.11386 1.11393 0.00011 27
2019-10-22-13:55:00+0000 1.11395 1.11402 1.11392 1.11396 0.00011 70
2019-10-22-13:56:00+0000 1.11395 1.11411 1.11391 1.11393 0.00012 67
2019-10-22-13:57:00+0000 1.11392 1.11392 1.11361 1.11362 0.00012 122
2019-10-22-13:58:00+0000 1.11363 1.11376 1.11363 1.11375 0.00013 67
2019-10-22-13:59:00+0000 1.11374 1.11383 1.11372 1.11376 0.00012 42
2019-10-22-14:00:00+0000 1.11377 1.11383 1.11374 1.11382 0.00012 42
2019-10-22-14:01:00+0000 1.11384 1.11386 1.11371 1.11376 0.00011 40
2019-10-22-14:02:00+0000 1.11377 1.11382 1.11365 1.11372 0.00012 53
2019-10-22-14:03:00+0000 1.11370 1.11382 1.11368 1.11368 0.00013 42
2019-10-22-14:04:00+0000 1.11367 1.11374 1.11365 1.11374 0.00012 82
2019-10-22-14:05:00+0000 1.11372 1.11380 1.11369 1.11378 0.00012 56
2019-10-22-14:06:00+0000 1.11378 1.11378 1.11358 1.11367 0.00012 57
2019-10-22-14:07:00+0000 1.11366 1.11367 1.11358 1.11364 0.00011 46
2019-10-22-14:08:00+0000 1.11362 1.11364 1.11336 1.11338 0.00013 111
2019-10-22-14:09:00+0000 1.11338 1.11342 1.11302 1.11321 0.00013 201
2019-10-22-14:10:00+0000 1.11320 1.11322 1.11291 1.11300 0.00014 182
2019-10-22-14:11:00+0000 1.11299 1.11306 1.11294 1.11303 0.00012 114
2019-10-22-14:12:00+0000 1.11305 1.11313 1.11296 1.11307 0.00012 81
2019-10-22-14:13:00+0000 1.11309 1.11309 1.11299 1.11301 0.00012 66
2019-10-22-14:14:00+0000 1.11302 1.11315 1.11294 1.11295 0.00012 124
2019-10-22-14:15:00+0000 1.11296 1.11302 1.11278 1.11278 0.00013 101
2019-10-22-14:16:00+0000 1.11280 1.11290 1.11265 1.11281 0.00012 165
2019-10-22-14:17:00+0000 1.11282 1.11300 1.11275 1.11299 0.00012 94
2019-10-22-14:18:00+0000 1.11297 1.11306 1.11292 1.11301 0.00012 64
2019-10-22-14:19:00+0000 1.11302 1.11310 1.11301 1.11305 0.00012 70
2019-10-22-14:20:00+0000 1.11307 1.11352 1.11307 1.11337 0.00012 121
2019-10-22-14:21:00+0000 1.11338 1.11343 1.11333 1.11335 0.00013 65
2019-10-22-14:22:00+0000 1.11334 1.11338 1.11330 1.11334 0.00012 37
2019-10-22-14:23:00+0000 1.11336 1.11339 1.11314 1.11317 0.00012 90
2019-10-22-14:24:00+0000 1.11316 1.11326 1.11316 1.11325 0.00012 50
2019-10-22-14:25:00+0000 1.11326 1.11330 1.11312 1.11313 0.00012 51
2019-10-22-14:26:00+0000 1.11311 1.11317 1.11307 1.11313 0.00011 60
2019-10-22-14:27:00+0000 1.11314 1.11316 1.11297 1.11298 0.00012 48
2019-10-22-14:28:00+0000 1.11297 1.11310 1.11291 1.11304 0.00012 81
2019-10-22-14:29:00+0000 1.11305 1.11312 1.11304 1.11306 0.00012 43
2019-10-22-14:30:00+0000 1.11307 1.11314 1.11302 1.11312 0.00012 70
2019-10-22-14:31:00+0000 1.11314 1.11314 1.11302 1.11302 0.00012 30
2019-10-22-14:32:00+0000 1.11301 1.11301 1.11261 1.11261 0.00012 106
2019-10-22-14:33:00+0000 1.11262 1.11291 1.11261 1.11290 0.00011 123
2019-10-22-14:34:00+0000 1.11288 1.11308 1.11282 1.11307 0.00012 58
2019-10-22-14:35:00+0000 1.11308 1.11312 1.11297 1.11308 0.00012 65
2019-10-22-14:36:00+0000 1.11309 1.11316 1.11302 1.11314 0.00011 71
2019-10-22-14:37:00+0000 1.11315 1.11328 1.11311 1.11313 0.00012 92
2019-10-22-14:38:00+0000 1.11314 1.11318 1.11311 1.11313 0.00012 18
2019-10-22-14:39:00+0000 1.11315 1.11320 1.11306 1.11315 0.00012 51
2019-10-22-14:40:00+0000 1.11314 1.11318 1.11259 1.11264 0.00012 190
2019-10-22-14:41:00+0000 1.11264 1.11274 1.11260 1.11268 0.00011 62
2019-10-22-14:42:00+0000 1.11269 1.11284 1.11269 1.11280 0.00013 45
2019-10-22-14:43:00+0000 1.11279 1.11288 1.11272 1.11288 0.00012 85
2019-10-22-14:44:00+0000 1.11289 1.11292 1.11275 1.11276 0.00013 108
2019-10-22-14:45:00+0000 1.11275 1.11298 1.11275 1.11286 0.00012 108
2019-10-22-14:46:00+0000 1.11287 1.11291 1.11249 1.11256 0.00012 142
2019-10-22-14:47:00+0000 1.11255 1.11264 1.11238 1.11239 0.00013 137
2019-10-22-14:48:00+0000 1.11240 1.11243 1.11231 1.11234 0.00012 103
2019-10-22-14:49:00+0000 1.11236 1.11241 1.11222 1.11239 0.00013 128
2019-10-22-14:50:00+0000 1.11241 1.11246 1.11239 1.11246 0.00012 43
2019-10-22-14:51:00+0000 1.11245 1.11251 1.11241 1.11243 0.00013 77
2019-10-22-14:52:00+0000 1.11244 1.11245 1.11237 1.11242 0.00012 47
2019-10-22-14:53:00+0000 1.11241 1.11248 1.11241 1.11244 0.00012 58
2019-10-22-14:54:00+0000 1.11245 1.11248 1.11242 1.11242 0.00013 25
2019-10-22-14:55:00+0000 1.11243 1.11257 1.11243 1.11255 0.00011 48
2019-10-22-14:56:00+0000 1.11257 1.11268 1.11256 1.11265 0.00012 88
2019-10-22-14:57:00+0000 1.11267 1.11267 1.11259 1.11261 0.00012 67
2019-10-22-14:58:00+0000 1.11262 1.11262 1.11252 1.11256 0.00013 39
2019-10-22-14:59:00+0000 1.11257 1.11266 1.11252 1.11263 0.00012 50
2019-10-22-15:00:00+0000 1.11263 1.11272 1.11254 1.11271 0.00012 66
2019-10-22-15:01:00+0000 1.11273 1.11283 1.11271 1.11280 0.00012 70
2019-10-22-15:02:00+0000 1.11278 1.11282 1.11267 1.11281 0.00012 80
2019-10-22-15:03:00+0000 1.11279 1.11290 1.11276 1.11279 0.00012 70
2019-10-22-15:04:00+0000 1.11278 1.11280 1.11267 1.11280 0.00011 63
2019-10-22-15:05:00+0000 1.11279 1.11290 1.11278 1.11289 0.00011 49
2019-10-22-15:06:00+0000 1.11290 1.11291 1.11283 1.11289 0.00011 55
2019-10-22-15:07:00+0000 1.11290 1.11291 1.11285 1.11291 0.00012 29
2019-10-22-15:08:00+0000 1.11293 1.11295 1.11289 1.11293 0.00011 53
2019-10-22-15:09:00+0000 1.11294 1.11299 1.11285 1.11294 0.00013 95
2019-10-22-15:10:00+0000 1.11295 1.11299 1.11285 1.11296 0.00012 56
2019-10-22-15:11:00+0000 1.11297 1.11299 1.11296 1.11297 0.00012 31
2019-10-22-15:12:00+0000 1.11296 1.11296 1.11277 1.11284 0.00012 71
2019-10-22-15:13:00+0000 1.11285 1.11301 1.11276 1.11299 0.00013 71
2019-10-22-15:14:00+0000 1.11300 1.11311 1.11300 1.11305 0.00012 41
2019-10-22-15:15:00+0000 1.11303 1.11311 1.11297 1.11306 0.00012 53
2019-10-22-15:16:00+0000 1.11308 1.11311 1.11302 1.11302 0.00011 54
2019-10-22-15:17:00+0000 1.11303 1.11305 1.11276 1.11284 0.00012 57
2019-10-22-15:18:00+0000 1.11285 1.11291 1.11275 1.11275 0.00011 40
2019-10-22-15:19:00+0000 1.11276 1.11279 1.11259 1.11263 0.00013 78
2019-10-22-15:20:00+0000 1.11265 1.11276 1.11260 1.11270 0.00012 60
2019-10-22-15:21:00+0000 1.11271 1.11271 1.11255 1.11269 0.00011 57
2019-10-22-15:22:00+0000 1.11270 1.11277 1.11270 1.11276 0.00011 33
2019-10-22-15:23:00+0000 1.11274 1.11285 1.11270 1.11282 0.00012 42
2019-10-22-15:24:00+0000 1.11283 1.11310 1.11283 1.11307 0.00012 112
2019-10-22-15:25:00+0000 1.11304 1.11318 1.11296 1.11318 0.00012 82
2019-10-22-15:26:00+0000 1.11317 1.11332 1.11314 1.11330 0.00011 128
2019-10-22-15:27:00+0000 1.11331 1.11331 1.11314 1.11325 0.00012 61
2019-10-22-15:28:00+0000 1.11326 1.11333 1.11307 1.11314 0.00012 57
2019-10-22-15:29:00+0000 1.11316 1.11317 1.11308 1.11311 0.00012 41
2019-10-22-15:30:00+0000 1.11312 1.11332 1.11307 1.11332 0.00012 87
2019-10-22-15:31:00+0000 1.11331 1.11336 1.11327 1.11335 0.00012 68
2019-10-22-15:32:00+0000 1.11333 1.11338 1.11322 1.11329 0.00011 80
2019-10-22-15:33:00+0000 1.11328 1.11332 1.11315 1.11330 0.00011 81
2019-10-22-15:34:00+0000 1.11332 1.11332 1.11306 1.11307 0.00011 100
2019-10-22-15:35:00+0000 1.11308 1.11329 1.11308 1.11313 0.00012 111
2019-10-22-15:36:00+0000 1.11311 1.11324 1.11310 1.11320 0.00012 67
2019-10-22-15:37:00+0000 1.11321 1.11342 1.11321 1.11335 0.00012 115
2019-10-22-15:38:00+0000 1.11334 1.11342 1.11328 1.11342 0.00012 61
2019-10-22-15:39:00+0000 1.11343 1.11348 1.11336 1.11347 0.00012 76
2019-10-22-15:40:00+0000 1.11348 1.11349 1.11339 1.11339 0.00012 91
2019-10-22-15:41:00+0000 1.11338 1.11343 1.11335 1.11339 0.00011 52
2019-10-22-15:42:00+0000 1.11340 1.11364 1.11338 1.11357 0.00012 125
2019-10-22-15:43:00+0000 1.11356 1.11359 1.11349 1.11357 0.00013 63
2019-10-22-15:44:00+0000 1.11356 1.11361 1.11352 1.11359 0.00011 55
2019-10-22-15:45:00+0000 1.11360 1.11365 1.11344 1.11349 0.00013 75
2019-10-22-15:46:00+0000 1.11350 1.11354 1.11347 1.11347 0.00012 45
2019-10-22-15:47:00+0000 1.11348 1.11351 1.11335 1.11339 0.00011 71
2019-10-22-15:48:00+0000 1.11340 1.11347 1.11334 1.11347 0.00012 73
2019-10-22-15:49:00+0000 1.11348 1.11352 1.11340 1.11350 0.00012 53
2019-10-22-15:50:00+0000 1.11352 1.11362 1.11349 1.11360 0.00011 50
2019-10-22-15:51:00+0000 1.11362 1.11362 1.11347 1.11350 0.00012 90
2019-10-22-15:52:00+0000 1.11350 1.11371 1.11350 1.11371 0.00011 81
2019-10-22-15:53:00+0000 1.11370 1.11375 1.11362 1.11371 0.00012 111
2019-10-22-15:54:00+0000 1.11370 1.11373 1.11370 1.11373 0.00011 68
2019-10-22-15:55:00+0000 1.11371 1.11372 1.11367 1.11372 0.00012 44
2019-10-22-15:56:00+0000 1.11371 1.11373 1.11343 1.11347 0.00012 74
2019-10-22-15:57:00+0000 1.11345 1.11346 1.11320 1.11336 0.00013 85
2019-10-22-15:58:00+0000 1.11337 1.11341 1.11335 1.11340 0.00012 39
2019-10-22-15:59:00+0000 1.11341 1.11343 1.11335 1.11338 0.00011 69
2019-10-22-16:00:00+0000 1.11338 1.11355 1.11326 1.11327 0.00011 116
2019-10-22-16:01:00+0000 1.11326 1.11330 1.11320 1.11329 0.00012 67
2019-10-22-16:02:00+0000 1.11330 1.11342 1.11328 1.11330 0.00011 63
2019-10-22-16:03:00+0000 1.11330 1.11339 1.11329 1.11331 0.00012 50
2019-10-22-16:04:00+0000 1.11332 1.11354 1.11332 1.11352 0.00012 50
2019-10-22-16:05:00+0000 1.11351 1.11352 1.11336 1.11343 0.00012 90
2019-10-22-16:06:00+0000 1.11342 1.11350 1.11324 1.11332 0.00012 112
2019-10-22-16:07:00+0000 1.11332 1.11337 1.11325 1.11326 0.00011 115
2019-10-22-16:08:00+0000 1.11324 1.11324 1.11299 1.11302 0.00013 106
2019-10-22-16:09:00+0000 1.11302 1.11342 1.11302 1.11334 0.00012 120
2019-10-22-16:10:00+0000 1.11337 1.11337 1.11306 1.11313 0.00011 69
2019-10-22-16:11:00+0000 1.11314 1.11327 1.11311 1.11323 0.00012 63
2019-10-22-16:12:00+0000 1.11322 1.11330 1.11317 1.11330 0.00012 92
2019-10-22-16:13:00+0000 1.11329 1.11342 1.11329 1.11337 0.00012 50
2019-10-22-16:14:00+0000 1.11339 1.11339 1.11328 1.11335 0.00012 60
2019-10-22-16:15:00+0000 1.11337 1.11343 1.11330 1.11338 0.00012 80
2019-10-22-16:16:00+0000 1.11339 1.11348 1.11338 1.11345 0.00012 31
2019-10-22-16:17:00+0000 1.11346 1.11349 1.11335 1.11339 0.00012 67
2019-10-22-16:18:00+0000 1.11341 1.11343 1.11336 1.11339 0.00012 46
2019-10-22-16:19:00+0000 1.11341 1.11350 1.11333 1.11335 0.00012 33
2019-10-22-16:20:00+0000 1.11336 1.11341 1.11335 1.11337 0.00012 35
2019-10-22-16:21:00+0000 1.11338 1.11346 1.11336 1.11342 0.00012 57
2019-10-22-16:22:00+0000 1.11343 1.11351 1.11343 1.11349 0.00012 49
2019-10-22-16:23:00+0000 1.11350 1.11354 1.11338 1.11339 0.00012 71
2019-10-22-16:24:00+0000 1.11340 1.11352 1.11339 1.11347 0.00013 45
2019-10-22-16:25:00+0000 1.11348 1.11348 1.11326 1.11333 0.00011 59
2019-10-22-16:26:00+0000 1.11334 1.11352 1.11334 1.11352 0.00011 76
2019-10-22-16:27:00+0000 1.11352 1.11354 1.11350 1.11351 0.00012 26
2019-10-22-16:28:00+0000 1.11352 1.11353 1.11347 1.11347 0.00012 34
2019-10-22-16:29:00+0000 1.11348 1.11359 1.11347 1.11353 0.00012 57
2019-10-22-16:30:00+0000 1.11354 1.11370 1.11354 1.11370 0.00012 68
2019-10-22-16:31:00+0000 1.11370 1.11373 1.11336 1.11336 0.00012 62
2019-10-22-16:32:00+0000 1.11337 1.11352 1.11335 1.11352 0.00012 90
2019-10-22-16:33:00+0000 1.11351 1.11355 1.11346 1.11353 0.00012 80
2019-10-22-16:34:00+0000 1.11353 1.11358 1.11347 1.11349 0.00011 58
2019-10-22-16:35:00+0000 1.11349 1.11356 1.11345 1.11354 0.00012 41
2019-10-22-16:36:00+0000 1.11353 1.11368 1.11353 1.11368 0.00012 27
2019-10-22-16:37:00+0000 1.11366 1.11368 1.11360 1.11364 0.00013 38
2019-10-22-16:38:00+0000 1.11363 1.11365 1.11353 1.11360 0.00012 69
2019-10-22-16:39:00+0000 1.11359 1.11359 1.11346 1.11352 0.00012 43
2019-10-22-16:40:00+0000 1.11348 1.11351 1.11334 1.11334 0.00012 44
2019-10-22-16:41:00+0000 1.11336 1.11339 1.11331 1.11333 0.00011 34
2019-10-22-16:42:00+0000 1.11334 1.11352 1.11334 1.11350 0.00012 43
2019-10-22-16:43:00+0000 1.11351 1.11353 1.11337 1.11344 0.00012 48
2019-10-22-16:44:00+0000 1.11345 1.11347 1.11328 1.11328 0.00011 35
2019-10-22-16:45:00+0000 1.11330 1.11332 1.11320 1.11324 0.00012 70
2019-10-22-16:46:00+0000 1.11326 1.11327 1.11320 1.11324 0.00011 47
2019-10-22-16:47:00+0000 1.11323 1.11328 1.11307 1.11308 0.00011 73
2019-10-22-16:48:00+0000 1.11307 1.11332 1.11307 1.11332 0.00011 43
2019-10-22-16:49:00+0000 1.11334 1.11340 1.11332 1.11337 0.00011 41
2019-10-22-16:50:00+0000 1.11334 1.11335 1.11324 1.11324 0.00012 43
2019-10-22-16:51:00+0000 1.11323 1.11323 1.11302 1.11305 0.00011 82
2019-10-22-16:52:00+0000 1.11304 1.11309 1.11278 1.11291 0.00012 138
2019-10-22-16:53:00+0000 1.11291 1.11291 1.11263 1.11271 0.00012 123
2019-10-22-16:54:00+0000 1.11270 1.11270 1.11247 1.11269 0.00012 139
2019-10-22-16:55:00+0000 1.11271 1.11277 1.11265 1.11265 0.00012 71
2019-10-22-16:56:00+0000 1.11266 1.11275 1.11264 1.11273 0.00012 53
2019-10-22-16:57:00+0000 1.11272 1.11310 1.11271 1.11297 0.00011 141
2019-10-22-16:58:00+0000 1.11296 1.11301 1.11285 1.11295 0.00012 140
2019-10-22-16:59:00+0000 1.11293 1.11323 1.11290 1.11308 0.00012 155
2019-10-22-17:00:00+0000 1.11309 1.11311 1.11296 1.11296 0.00012 125
2019-10-22-17:01:00+0000 1.11294 1.11314 1.11294 1.11302 0.00011 97
2019-10-22-17:02:00+0000 1.11303 1.11305 1.11296 1.11304 0.00012 42
2019-10-22-17:03:00+0000 1.11305 1.11319 1.11304 1.11319 0.00012 72
2019-10-22-17:04:00+0000 1.11319 1.11337 1.11314 1.11327 0.00013 80
